CASE_ID;SORTING;EVENTTIME;ACTIVITY_EN;Automation
1683;13383;30/05/2018 07:49;Departure pizza;A
1683;13384;30/05/2018 07:49;Plan route;A
1683;13385;30/05/2018 07:57;Pizza arrives at customer;B
1683;13386;30/05/2018 08:19;Payment customer;A
1684;13387;12/04/2018 17:51;Order by phone;A
1684;13388;12/04/2018 17:52;Start preparing pizza;A
1684;13389;12/04/2018 17:59;Call Customer;A
1684;13390;12/04/2018 18:05;Start baking pizza;B
1684;13391;12/04/2018 18:05;Start preparing pizza;A
1684;13392;12/04/2018 18:16;Baking pizza ready;A
1684;13393;12/04/2018 18:16;Plan route;A
1684;13394;12/04/2018 18:18;Departure pizza;A
1684;13395;12/04/2018 18:23;Pizza arrives at customer;A
1684;13396;12/04/2018 18:24;Payment customer;A
1685;13397;27/07/2018 13:51;Start preparing pizza;A
1685;13398;27/07/2018 13:51;Order by phone;B
1685;13399;27/07/2018 13:54;Start baking pizza;A
1685;13400;27/07/2018 13:55;Baking pizza ready;B
1685;13401;27/07/2018 13:55;Start preparing pizza;A
1685;13402;27/07/2018 14:02;Start baking pizza;B
1685;13403;27/07/2018 14:12;Baking pizza ready;B
1685;13404;27/07/2018 14:13;Plan route;A
1685;13405;27/07/2018 14:14;Departure pizza;B
1685;13406;27/07/2018 14:19;Pizza arrives at customer;A
1685;13407;27/07/2018 14:29;Payment customer;A
1686;13408;22/03/2018 04:34;Order at the counter (shop);A
1686;13409;22/03/2018 04:36;Start baking pizza;B
1686;13410;22/03/2018 04:36;Start preparing pizza;A
1686;13411;22/03/2018 04:49;Payment customer;A
1686;13412;22/03/2018 04:49;Baking pizza ready;A
1687;13413;16/06/2018 11:40;Order at the counter (shop);A
1687;13414;16/06/2018 11:40;Start preparing pizza;B
1687;13415;16/06/2018 11:43;Start baking pizza;B
1687;13416;16/06/2018 11:56;Baking pizza ready;B
1687;13417;16/06/2018 11:57;Payment customer;B
1689;13418;17/02/2018 22:27;Order at the counter (shop);A
1689;13419;17/02/2018 22:28;Start preparing pizza;A
1689;13420;17/02/2018 22:29;Baking pizza ready;A
1689;13421;17/02/2018 22:29;Payment customer;B
1689;13422;17/02/2018 22:29;Start baking pizza;B
1690;13423;09/05/2018 01:26;Start order website;A
1690;13424;09/05/2018 01:31;Approve order website;A
1690;13425;09/05/2018 01:31;Payment via credit card;A
1690;13426;09/05/2018 01:31;Receive order website;A
1690;13427;09/05/2018 01:37;Call Customer;B
1690;13428;09/05/2018 01:37;Start preparing pizza;A
1690;13429;09/05/2018 01:40;Start baking pizza;A
1692;13430;07/05/2018 03:58;Order by phone;A
1692;13431;07/05/2018 04:00;Start preparing pizza;A
1692;13432;07/05/2018 04:09;Call Customer;A
1692;13433;07/05/2018 04:15;Start preparing pizza;A
1692;13434;07/05/2018 04:20;Start baking pizza;B
1692;13435;07/05/2018 04:26;Baking pizza ready;A
1692;13436;07/05/2018 04:28;Plan route;A
1692;13437;07/05/2018 04:32;Departure pizza;A
1692;13438;07/05/2018 04:41;Pizza arrives at customer;B
1692;13439;07/05/2018 04:59;Payment customer;A
1693;13440;16/04/2018 02:42;Order at the counter (shop);B
1693;13441;16/04/2018 02:42;Start preparing pizza;A
1693;13442;16/04/2018 02:48;Baking pizza ready;A
1693;13443;16/04/2018 02:48;Start baking pizza;B
1693;13444;16/04/2018 02:49;Payment customer;A
1694;13445;26/04/2018 19:54;Order by phone;A
1694;13446;26/04/2018 19:57;Start preparing pizza;A
1694;13447;26/04/2018 20:01;Start baking pizza;A
1694;13448;26/04/2018 20:07;Baking pizza ready;A
1694;13449;26/04/2018 20:08;Plan route;A
1694;13450;26/04/2018 20:09;Departure pizza;B
1694;13451;26/04/2018 20:17;Pizza arrives at customer;A
1694;13452;26/04/2018 20:25;Payment customer;B
1695;13453;01/06/2018 11:55;Order by phone;A
1695;13454;01/06/2018 11:57;Start preparing pizza;A
1695;13455;01/06/2018 11:58;Start preparing pizza;A
1695;13456;01/06/2018 11:58;Call Customer;A
1695;13457;01/06/2018 12:05;Start baking pizza;A
1695;13458;01/06/2018 12:08;Baking pizza ready;A
1695;13459;01/06/2018 12:12;Plan route;A
1695;13460;01/06/2018 12:13;Departure pizza;A
1695;13461;01/06/2018 12:19;Pizza arrives at customer;B
1695;13462;01/06/2018 12:37;Payment customer;A
1696;13463;02/07/2018 02:11;Order by phone;A
1696;13464;02/07/2018 02:13;Start preparing pizza;A
1696;13465;02/07/2018 02:15;Start baking pizza;B
1696;13466;02/07/2018 02:24;Baking pizza ready;A
1696;13467;02/07/2018 02:27;Plan route;A
1696;13468;02/07/2018 02:30;Departure pizza;A
1696;13469;02/07/2018 02:32;Pizza arrives at customer;A
1696;13470;02/07/2018 02:40;Payment customer;A
1697;13471;16/03/2018 21:26;Start preparing pizza;A
1697;13472;16/03/2018 21:26;Order by phone;A
1697;13473;16/03/2018 21:30;Baking pizza ready;A
1697;13474;16/03/2018 21:30;Start baking pizza;A
1697;13475;16/03/2018 21:39;Start baking pizza;A
1697;13476;16/03/2018 21:39;Start preparing pizza;A
1697;13477;16/03/2018 21:47;Baking pizza ready;A
1697;13478;16/03/2018 21:50;Plan route;A
1697;13479;16/03/2018 21:53;Departure pizza;A
1697;13480;16/03/2018 21:57;Pizza arrives at customer;A
1697;13481;16/03/2018 22:17;Payment customer;A
1698;13482;30/03/2018 20:03;Start preparing pizza;A
1698;13483;30/03/2018 20:03;Order by phone;A
1698;13484;30/03/2018 20:07;Start baking pizza;A
1698;13485;30/03/2018 20:11;Baking pizza ready;B
1698;13486;30/03/2018 20:16;Plan route;A
1698;13487;30/03/2018 20:17;Departure pizza;B
1698;13488;30/03/2018 20:25;Pizza arrives at customer;A
1698;13489;30/03/2018 20:48;Payment customer;B
1699;13490;13/05/2018 17:40;Start order website;A
1699;13491;13/05/2018 17:45;Receive order website;A
1699;13492;13/05/2018 17:45;Approve order website;A
1699;13493;13/05/2018 17:48;Start preparing pizza;A
1699;13494;13/05/2018 17:52;Start baking pizza;A
1699;13495;13/05/2018 18:01;Start preparing pizza;B
1699;13496;13/05/2018 18:04;Start baking pizza;A
1699;13497;13/05/2018 18:05;Plan route;A
1699;13498;13/05/2018 18:05;Baking pizza ready;A
1699;13499;13/05/2018 18:10;Departure pizza;A
1699;13500;13/05/2018 18:13;Pizza arrives at customer;A
1699;13501;13/05/2018 18:30;Payment customer;A
1700;13502;25/01/2018 07:30;Order by phone;A
1700;13503;25/01/2018 07:30;Start preparing pizza;A
1700;13504;25/01/2018 07:31;Start baking pizza;A
1700;13505;25/01/2018 07:53;Baking pizza ready;A
1700;13506;25/01/2018 07:56;Start baking pizza;A
1700;13507;25/01/2018 07:56;Start preparing pizza;B
1700;13508;25/01/2018 08:07;Baking pizza ready;A
1700;13509;25/01/2018 08:12;Plan route;A
1700;13510;25/01/2018 08:12;Departure pizza;B
1700;13511;25/01/2018 08:18;Pizza arrives at customer;A
1700;13512;25/01/2018 08:33;Payment customer;A
1701;13513;07/06/2018 19:34;Order at the counter (shop);A
1701;13514;07/06/2018 19:35;Start preparing pizza;A
1701;13515;07/06/2018 19:36;Start baking pizza;A
1701;13516;07/06/2018 19:38;Payment customer;B
1701;13517;07/06/2018 19:38;Baking pizza ready;A
1703;13518;28/03/2018 01:09;Order by phone;A
1703;13519;28/03/2018 01:09;Start preparing pizza;A
1703;13520;28/03/2018 01:13;Start baking pizza;B
1703;13521;28/03/2018 01:22;Baking pizza ready;A
1703;13522;28/03/2018 01:26;Plan route;A
1703;13523;28/03/2018 01:28;Departure pizza;B
1703;13524;28/03/2018 01:29;Pizza arrives at customer;A
1703;13525;28/03/2018 01:30;Payment customer;A
1704;13526;01/04/2018 17:34;Order at the counter (shop);A
1704;13527;01/04/2018 17:36;Start preparing pizza;A
1704;13528;01/04/2018 17:41;Start baking pizza;A
1704;13529;01/04/2018 17:53;Baking pizza ready;A
1704;13530;01/04/2018 17:53;Payment customer;B
1705;13531;04/05/2018 03:39;Order by phone;A
1705;13532;04/05/2018 03:40;Start preparing pizza;A
1705;13533;04/05/2018 03:45;Start baking pizza;A
1705;13534;04/05/2018 03:52;Baking pizza ready;A
1705;13535;04/05/2018 03:53;Plan route;B
1705;13536;04/05/2018 03:58;Departure pizza;A
1705;13537;04/05/2018 04:07;Pizza arrives at customer;A
1705;13538;04/05/2018 04:24;Payment customer;A
1706;13539;07/04/2018 12:26;Order by phone;B
1706;13540;07/04/2018 12:28;Start preparing pizza;A
1706;13541;07/04/2018 12:28;Call Customer;A
1706;13542;07/04/2018 12:34;Start preparing pizza;A
1706;13543;07/04/2018 12:38;Plan route;B
1706;13544;07/04/2018 12:38;Start baking pizza;A
1706;13545;07/04/2018 12:38;Baking pizza ready;A
1706;13546;07/04/2018 12:41;Departure pizza;B
1706;13547;07/04/2018 12:46;Pizza arrives at customer;A
1706;13548;07/04/2018 13:19;Payment customer;A
1707;13549;23/05/2018 22:59;Order by phone;A
1707;13550;23/05/2018 23:02;Start preparing pizza;A
1707;13551;23/05/2018 23:02;Call Customer;A
1707;13552;23/05/2018 23:09;Start preparing pizza;A
1707;13553;23/05/2018 23:14;Start baking pizza;A
1707;13554;23/05/2018 23:16;Baking pizza ready;B
1707;13555;23/05/2018 23:18;Departure pizza;A
1707;13556;23/05/2018 23:18;Plan route;A
1707;13557;23/05/2018 23:21;Pizza arrives at customer;B
1707;13558;23/05/2018 23:46;Payment customer;A
1709;13559;02/04/2018 23:33;Order by phone;B
1709;13560;02/04/2018 23:33;Start preparing pizza;A
1709;13561;02/04/2018 23:37;Start baking pizza;A
1709;13562;02/04/2018 23:40;Baking pizza ready;B
1709;13563;02/04/2018 23:45;Plan route;A
1709;13564;02/04/2018 23:47;Departure pizza;B
1709;13565;02/04/2018 23:56;Pizza arrives at customer;A
1709;13566;03/04/2018 00:25;Payment customer;A
1710;13567;29/04/2018 08:02;Start order website;A
1710;13568;29/04/2018 08:14;Approve order website;A
1710;13569;29/04/2018 08:15;Receive order website;A
1710;13570;29/04/2018 08:20;Start preparing pizza;A
1710;13571;29/04/2018 08:25;Start baking pizza;A
1710;13572;29/04/2018 08:28;Start preparing pizza;B
1710;13573;29/04/2018 08:32;Start baking pizza;B
1710;13574;29/04/2018 08:38;Baking pizza ready;A
1710;13575;29/04/2018 08:38;Plan route;A
1710;13576;29/04/2018 08:41;Departure pizza;A
1710;13577;29/04/2018 08:45;Pizza arrives at customer;B
1710;13578;29/04/2018 08:53;Payment customer;A
1714;13579;17/05/2018 18:48;Order by phone;A
1714;13580;17/05/2018 18:50;Start preparing pizza;A
1714;13581;17/05/2018 18:53;Start baking pizza;A
1714;13582;17/05/2018 18:57;Baking pizza ready;B
1714;13583;17/05/2018 19:00;Start preparing pizza;B
1714;13584;17/05/2018 19:02;Start baking pizza;B
1714;13585;17/05/2018 19:15;Baking pizza ready;A
1714;13586;17/05/2018 19:17;Plan route;A
1714;13587;17/05/2018 19:21;Departure pizza;A
1714;13588;17/05/2018 19:30;Pizza arrives at customer;A
1714;13589;17/05/2018 20:04;Payment customer;B
1715;13590;12/04/2018 15:04;Start order website;A
1715;13591;12/04/2018 15:07;Approve order website;A
1715;13592;12/04/2018 15:08;Start preparing pizza;A
1715;13593;12/04/2018 15:08;Receive order website;A
1715;13594;12/04/2018 15:09;Start baking pizza;B
1715;13595;12/04/2018 15:09;Start preparing pizza;A
1715;13596;12/04/2018 15:12;Start baking pizza;A
1715;13597;12/04/2018 15:19;Baking pizza ready;A
1715;13598;12/04/2018 15:22;Plan route;A
1715;13599;12/04/2018 15:24;Departure pizza;A
1715;13600;12/04/2018 15:26;Pizza arrives at customer;A
1715;13601;12/04/2018 15:42;Payment customer;A
1716;13602;23/03/2018 14:09;Start order website;A
1716;13603;23/03/2018 14:12;Approve order website;B
1716;13604;23/03/2018 14:12;Receive order website;A
1716;13605;23/03/2018 14:16;Call Customer;A
1716;13606;23/03/2018 14:16;Start preparing pizza;A
1716;13607;23/03/2018 14:20;Start baking pizza;A
1716;13608;23/03/2018 14:23;Baking pizza ready;A
1716;13609;23/03/2018 14:24;Departure pizza;B
1716;13610;23/03/2018 14:24;Plan route;A
1716;13611;23/03/2018 14:31;Pizza arrives at customer;A
1716;13612;23/03/2018 14:58;Payment customer;A
1717;13613;24/02/2018 14:24;Order by phone;B
1717;13614;24/02/2018 14:27;Start preparing pizza;A
1717;13615;24/02/2018 14:33;Call Customer;A
1717;13616;24/02/2018 14:37;Start baking pizza;B
1717;13617;24/02/2018 14:37;Start preparing pizza;A
1717;13618;24/02/2018 14:39;Baking pizza ready;B
1717;13619;24/02/2018 14:42;Plan route;B
1717;13620;24/02/2018 14:45;Departure pizza;A
1717;13621;24/02/2018 14:52;Pizza arrives at customer;B
1717;13622;24/02/2018 15:11;Payment customer;A
1718;13623;24/03/2018 19:21;Start preparing pizza;A
1718;13624;24/03/2018 19:21;Order by phone;A
1718;13625;24/03/2018 19:25;Plan route;A
1718;13626;24/03/2018 19:25;Baking pizza ready;A
1718;13627;24/03/2018 19:25;Start baking pizza;A
1718;13628;24/03/2018 19:27;Departure pizza;A
1718;13629;24/03/2018 19:31;Pizza arrives at customer;A
1718;13630;24/03/2018 20:07;Payment customer;A
1720;13631;25/02/2018 20:49;Start order website;B
1720;13632;25/02/2018 20:55;Approve order website;A
1720;13633;25/02/2018 20:56;Receive order website;A
1720;13634;25/02/2018 20:58;Payment via credit card;A
1720;13635;25/02/2018 20:58;Start preparing pizza;B
1720;13636;25/02/2018 20:59;Start baking pizza;A
1720;13637;25/02/2018 21:11;Baking pizza ready;A
1720;13638;25/02/2018 21:16;Plan route;A
1720;13639;25/02/2018 21:20;Departure pizza;A
1720;13640;25/02/2018 21:22;Pizza arrives at customer;B
1720;13641;25/02/2018 21:51;Pizza received;B
1721;13642;30/03/2018 10:18;Order by phone;A
1721;13643;30/03/2018 10:20;Start preparing pizza;A
1721;13644;30/03/2018 10:22;Start baking pizza;B
1721;13645;30/03/2018 10:27;Baking pizza ready;A
1721;13646;30/03/2018 10:31;Plan route;A
1721;13647;30/03/2018 10:35;Departure pizza;B
1721;13648;30/03/2018 10:38;Pizza arrives at customer;B
1721;13649;30/03/2018 10:59;Payment customer;A
1722;13650;23/04/2018 11:25;Order by phone;A
1722;13651;23/04/2018 11:25;Start preparing pizza;B
1722;13652;23/04/2018 11:31;Start baking pizza;B
1722;13653;23/04/2018 11:34;Baking pizza ready;A
1722;13654;23/04/2018 11:35;Plan route;A
1722;13655;23/04/2018 11:40;Departure pizza;A
1722;13656;23/04/2018 11:47;Pizza arrives at customer;A
1722;13657;23/04/2018 12:05;Payment customer;A
1723;13658;06/06/2018 11:55;Order by phone;A
1723;13659;06/06/2018 11:57;Start baking pizza;A
1723;13660;06/06/2018 11:57;Start preparing pizza;A
1723;13661;06/06/2018 12:07;Start preparing pizza;A
1723;13662;06/06/2018 12:07;Baking pizza ready;A
1723;13663;06/06/2018 12:12;Start baking pizza;A
1723;13664;06/06/2018 12:23;Baking pizza ready;A
1723;13665;06/06/2018 12:30;Plan route;A
1723;13666;06/06/2018 12:32;Departure pizza;B
1723;13667;06/06/2018 12:37;Pizza arrives at customer;A
1723;13668;06/06/2018 13:12;Payment customer;A
1725;13669;06/05/2018 12:07;Order at the counter (shop);A
1725;13670;06/05/2018 12:09;Start preparing pizza;B
1725;13671;06/05/2018 12:11;Start baking pizza;A
1725;13672;06/05/2018 12:13;Payment customer;A
1725;13673;06/05/2018 12:13;Baking pizza ready;A
1726;13674;08/02/2018 10:11;Order by phone;A
1726;13675;08/02/2018 10:12;Start preparing pizza;A
1726;13676;08/02/2018 10:16;Start baking pizza;B
1726;13677;08/02/2018 10:23;Baking pizza ready;A
1726;13678;08/02/2018 10:28;Plan route;A
1726;13679;08/02/2018 10:31;Departure pizza;B
1726;13680;08/02/2018 10:40;Pizza arrives at customer;B
1726;13681;08/02/2018 10:54;Payment customer;B
1727;13682;09/02/2018 04:48;Order at the counter (shop);A
1727;13683;09/02/2018 04:49;Start baking pizza;A
1727;13684;09/02/2018 04:49;Start preparing pizza;A
1727;13685;09/02/2018 04:53;Payment customer;B
1727;13686;09/02/2018 04:53;Baking pizza ready;A
1728;13687;11/02/2018 21:43;Order by phone;A
1728;13688;11/02/2018 21:46;Start preparing pizza;A
1728;13689;11/02/2018 21:52;Call Customer;A
1728;13690;11/02/2018 21:53;Start preparing pizza;A
1728;13691;11/02/2018 21:54;Start baking pizza;B
1728;13692;11/02/2018 22:06;Plan route;A
1728;13693;11/02/2018 22:06;Baking pizza ready;A
1728;13694;11/02/2018 22:08;Departure pizza;A
1728;13695;11/02/2018 22:15;Pizza arrives at customer;A
1728;13696;11/02/2018 22:41;Payment customer;A
1729;13697;07/05/2018 10:25;Order by phone;A
1729;13698;07/05/2018 10:28;Start preparing pizza;A
1729;13699;07/05/2018 10:35;Start baking pizza;A
1729;13700;07/05/2018 10:58;Baking pizza ready;B
1729;13701;07/05/2018 11:05;Start preparing pizza;A
1729;13702;07/05/2018 11:12;Start baking pizza;B
1729;13703;07/05/2018 11:19;Baking pizza ready;A
1729;13704;07/05/2018 11:26;Plan route;A
1729;13705;07/05/2018 11:29;Departure pizza;B
1729;13706;07/05/2018 11:35;Pizza arrives at customer;A
1729;13707;07/05/2018 11:38;Payment customer;A
1730;13708;28/07/2018 00:26;Order by phone;A
1730;13709;28/07/2018 00:26;Start baking pizza;A
1730;13710;28/07/2018 00:26;Start preparing pizza;A
1730;13711;28/07/2018 00:35;Baking pizza ready;B
1730;13712;28/07/2018 00:37;Plan route;A
1730;13713;28/07/2018 00:42;Departure pizza;A
1730;13714;28/07/2018 00:50;Pizza arrives at customer;A
1730;13715;28/07/2018 01:21;Payment customer;A
1732;13716;20/06/2018 22:33;Order at the counter (shop);A
1732;13717;20/06/2018 22:35;Start preparing pizza;B
1732;13718;20/06/2018 22:42;Start baking pizza;B
1732;13719;20/06/2018 22:54;Baking pizza ready;B
1732;13720;20/06/2018 22:55;Payment customer;A
1733;13721;05/07/2018 01:04;Order by phone;A
1733;13722;05/07/2018 01:05;Start preparing pizza;A
1733;13723;05/07/2018 01:10;Start baking pizza;B
1733;13724;05/07/2018 01:26;Baking pizza ready;A
1733;13725;05/07/2018 01:27;Start preparing pizza;B
1733;13726;05/07/2018 01:29;Start baking pizza;A
1733;13727;05/07/2018 01:35;Baking pizza ready;A
1733;13728;05/07/2018 01:41;Plan route;B
1733;13729;05/07/2018 01:42;Departure pizza;B
1733;13730;05/07/2018 01:51;Pizza arrives at customer;A
1733;13731;05/07/2018 02:10;Payment customer;A
1734;13732;09/07/2018 12:14;Start order website;B
1734;13733;09/07/2018 12:20;Approve order website;A
1734;13734;09/07/2018 12:20;Receive order website;A
1734;13735;09/07/2018 12:26;Call Customer;B
1734;13736;09/07/2018 12:26;Start baking pizza;B
1734;13737;09/07/2018 12:26;Start preparing pizza;A
1734;13738;09/07/2018 12:32;Baking pizza ready;A
1734;13739;09/07/2018 12:37;Departure pizza;B
1734;13740;09/07/2018 12:37;Plan route;B
1734;13741;09/07/2018 12:41;Pizza arrives at customer;B
1734;13742;09/07/2018 13:02;Payment customer;B
1735;13743;10/04/2018 12:37;Order by phone;A
1735;13744;10/04/2018 12:37;Start preparing pizza;A
1735;13745;10/04/2018 12:40;Call Customer;A
1735;13746;10/04/2018 12:42;Start preparing pizza;B
1735;13747;10/04/2018 12:48;Start baking pizza;A
1735;13748;10/04/2018 12:54;Plan route;B
1735;13749;10/04/2018 12:54;Baking pizza ready;B
1735;13750;10/04/2018 12:59;Departure pizza;A
1735;13751;10/04/2018 13:05;Pizza arrives at customer;A
1735;13752;10/04/2018 13:14;Payment customer;A
1737;13753;24/03/2018 13:02;Order by phone;A
1737;13754;24/03/2018 13:02;Start preparing pizza;B
1737;13755;24/03/2018 13:09;Start baking pizza;B
1737;13756;24/03/2018 13:18;Baking pizza ready;B
1737;13757;24/03/2018 13:24;Start preparing pizza;A
1737;13758;24/03/2018 13:26;Start baking pizza;A
1737;13759;24/03/2018 13:31;Baking pizza ready;A
1737;13760;24/03/2018 13:32;Plan route;A
1737;13761;24/03/2018 13:37;Departure pizza;B
1737;13762;24/03/2018 13:41;Pizza arrives at customer;B
1737;13763;24/03/2018 14:18;Payment customer;A
1738;13764;20/05/2018 20:35;Order by phone;A
1738;13765;20/05/2018 20:38;Start preparing pizza;A
1738;13766;20/05/2018 20:44;Start baking pizza;A
1738;13767;20/05/2018 20:48;Baking pizza ready;A
1738;13768;20/05/2018 20:53;Start preparing pizza;A
1738;13769;20/05/2018 21:00;Start baking pizza;A
1738;13770;20/05/2018 21:12;Baking pizza ready;A
1738;13771;20/05/2018 21:18;Departure pizza;A
1738;13772;20/05/2018 21:18;Plan route;A
1738;13773;20/05/2018 21:27;Pizza arrives at customer;A
1738;13774;20/05/2018 22:04;Payment customer;B
1739;13775;09/03/2018 20:48;Order by phone;B
1739;13776;09/03/2018 20:49;Start preparing pizza;A
1739;13777;09/03/2018 20:56;Start preparing pizza;A
1739;13778;09/03/2018 20:56;Call Customer;A
1739;13779;09/03/2018 21:02;Start baking pizza;A
1739;13780;09/03/2018 21:02;Baking pizza ready;A
1739;13781;09/03/2018 21:03;Plan route;A
